Datum;Eroeffnung;Hoch;Tief;Schluss
13.07.2017; 2444.75; 2449.50; 2441.75; 2448.00
14.07.2017; 2447.75; 2463.50; 2444.75; 2459.00
17.07.2017; 2460.00; 2463.25; 2457.00; 2459.75
18.07.2017; 2460.00; 2463.50; 2451.25; 2461.25
19.07.2017; 2462.25; 2473.25; 2460.75; 2472.75
20.07.2017; 2473.50; 2478.75; 2468.25; 2474.25
21.07.2017; 2474.25; 2477.75; 2465.50; 2472.00
24.07.2017; 2470.00; 2473.25; 2466.50; 2471.50
25.07.2017; 2471.00; 2481.75; 2470.00; 2478.00
26.07.2017; 2476.25; 2482.50; 2475.25; 2477.75
27.07.2017; 2481.25; 2483.00; 2460.75; 2475.50
28.07.2017; 2467.00; 2473.50; 2464.25; 2471.50
31.07.2017; 2471.25; 2478.00; 2468.75; 2471.75
01.08.2017; 2476.25; 2480.50; 2472.00; 2476.50
02.08.2017; 2477.75; 2479.00; 2466.50; 2477.25
03.08.2017; 2474.75; 2476.75; 2468.75; 2472.00
04.08.2017; 2473.75; 2480.25; 2472.00; 2475.75
07.08.2017; 2479.25; 2481.00; 2476.00; 2480.50
08.08.2017; 2478.00; 2490.75; 2470.25; 2474.75
09.08.2017; 2469.00; 2474.50; 2462.00; 2474.25
10.08.2017; 2469.25; 2470.75; 2437.75; 2438.25
11.08.2017; 2437.50; 2448.25; 2432.25; 2441.50
14.08.2017; 2450.50; 2468.50; 2450.50; 2465.75
15.08.2017; 2470.75; 2471.75; 2461.75; 2465.25
16.08.2017; 2465.00; 2474.75; 2463.75; 2467.50
17.08.2017; 2465.75; 2469.25; 2430.25; 2431.00
18.08.2017; 2433.75; 2440.50; 2421.00; 2425.25
21.08.2017; 2425.75; 2430.75; 2417.50; 2428.75
22.08.2017; 2434.50; 2455.25; 2430.75; 2452.75
23.08.2017; 2450.75; 2452.00; 2440.75; 2444.25
24.08.2017; 2439.75; 2450.00; 2436.00; 2439.25
25.08.2017; 2443.50; 2454.00; 2438.75; 2443.25
28.08.2017; 2440.50; 2450.00; 2437.75; 2444.50
29.08.2017; 2432.25; 2449.50; 2422.50; 2447.50
30.08.2017; 2449.75; 2460.00; 2443.50; 2456.50
31.08.2017; 2458.00; 2474.50; 2457.25; 2470.50
01.09.2017; 2471.50; 2480.00; 2471.50; 2475.75
04.09.2017; 2465.75; 2469.75; 2463.00; 2468.30
05.09.2017; 2469.00; 2472.25; 2446.75; 2458.50
06.09.2017; 2460.75; 2470.00; 2458.00; 2466.25
07.09.2017; 2461.50; 2469.25; 2460.25; 2464.75
08.09.2017; 2461.25; 2467.00; 2457.75; 2461.75
11.09.2017; 2474.75; 2489.50; 2474.25; 2488.00
12.09.2017; 2488.75; 2496.25; 2488.50; 2496.00
13.09.2017; 2494.75; 2498.00; 2492.00; 2498.00
14.09.2017; 2494.50; 2498.25; 2489.75; 2495.75
15.09.2017; 2494.00; 2500.00; 2491.50; 2499.50
18.09.2017; 2505.75; 2508.25; 2500.25; 2504.25
19.09.2017; 2505.50; 2508.50; 2503.50; 2507.25
20.09.2017; 2506.50; 2509.75; 2497.00; 2508.50
21.09.2017; 2506.00; 2507.25; 2499.25; 2501.25
22.09.2017; 2497.75; 2503.50; 2497.00; 2502.25
25.09.2017; 2500.25; 2502.50; 2488.25; 2497.00
26.09.2017; 2497.25; 2504.00; 2495.25; 2497.75
27.09.2017; 2500.25; 2512.00; 2496.00; 2507.50
28.09.2017; 2507.50; 2510.50; 2501.50; 2509.75
29.09.2017; 2509.00; 2519.25; 2507.75; 2519.25
02.10.2017; 2522.00; 2529.25; 2520.50; 2529.25
03.10.2017; 2531.75; 2535.25; 2528.75; 2534.75
04.10.2017; 2534.50; 2541.25; 2532.25; 2538.00
05.10.2017; 2537.75; 2552.50; 2537.25; 2552.00
06.10.2017; 2551.25; 2551.75; 2543.75; 2548.75
09.10.2017; 2550.00; 2552.50; 2541.50; 2545.00
10.10.2017; 2547.75; 2555.25; 2545.25; 2551.00
11.10.2017; 2550.50; 2555.25; 2546.75; 2555.25
12.10.2017; 2552.75; 2555.25; 2548.50; 2550.75
13.10.2017; 2552.00; 2557.75; 2550.25; 2553.00
16.10.2017; 2556.75; 2559.75; 2553.25; 2557.75
17.10.2017; 2558.50; 2560.00; 2554.75; 2559.25
18.10.2017; 2560.00; 2564.75; 2559.25; 2561.50
19.10.2017; 2560.75; 2562.50; 2545.25; 2562.50
20.10.2017; 2568.50; 2575.25; 2566.00; 2574.75
23.10.2017; 2576.25; 2579.50; 2564.75; 2565.75
24.10.2017; 2568.25; 2572.75; 2565.50; 2569.75
25.10.2017; 2565.00; 2568.75; 2544.25; 2557.75
26.10.2017; 2560.25; 2567.50; 2559.00; 2561.00
27.10.2017; 2565.25; 2583.25; 2564.50; 2580.50
30.10.2017; 2576.50; 2579.75; 2568.25; 2571.00
31.10.2017; 2572.00; 2578.00; 2571.75; 2575.25
01.11.2017; 2580.75; 2588.50; 2575.00; 2575.75
02.11.2017; 2572.75; 2581.50; 2565.75; 2580.75
03.11.2017; 2582.25; 2588.50; 2576.75; 2584.50
06.11.2017; 2583.75; 2593.25; 2582.50; 2591.25
07.11.2017; 2596.00; 2596.75; 2584.50; 2590.50
08.11.2017; 2587.00; 2596.00; 2585.00; 2595.25
09.11.2017; 2591.75; 2593.50; 2566.50; 2584.75
10.11.2017; 2582.50; 2583.75; 2573.75; 2582.75
13.11.2017; 2582.25; 2587.75; 2572.50; 2585.25
14.11.2017; 2580.75; 2584.25; 2566.75; 2579.50
15.11.2017; 2571.00; 2573.00; 2557.75; 2565.25
16.11.2017; 2573.25; 2590.50; 2571.50; 2585.75
17.11.2017; 2583.00; 2586.50; 2577.75; 2579.00
20.11.2017; 2570.50; 2585.00; 2570.00; 2582.25
21.11.2017; 2582.25; 2601.50; 2581.00; 2599.25
22.11.2017; 2599.25; 2601.00; 2595.00; 2596.75
23.11.2017; 2594.50; 2599.25; 2591.00; 2598.25
24.11.2017; 2597.25; 2604.00; 2597.25; 2602.50
27.11.2017; 2600.25; 2606.75; 2599.25; 2601.75
28.11.2017; 2601.25; 2628.25; 2601.25; 2627.25
29.11.2017; 2626.75; 2635.25; 2621.25; 2626.25
30.11.2017; 2625.25; 2658.25; 2625.25; 2648.75
01.12.2017; 2643.00; 2650.50; 2605.50; 2642.00
04.12.2017; 2659.75; 2665.50; 2639.50; 2640.25
