Datum;Eroeffnung;Hoch;Tief;Schluss
01.10.2017; ; ; ; 3681.75
02.10.2017; ; ; ; 3735.35
03.10.2017; ; ; ; 3677.95
04.10.2017; ; ; ; 3599.1
05.10.2017; ; ; ; 3663.4
06.10.2017; ; ; ; 3705.43
07.10.2017; ; ; ; 3755.34
08.10.2017; ; ; ; 3885.61
09.10.2017; ; ; ; 4053.3
10.10.2017; ; ; ; 4036.66
11.10.2017; ; ; ; 4052.17
12.10.2017; ; ; ; 4506.01
13.10.2017; ; ; ; 4746.39
14.10.2017; ; ; ; 4804.65
15.10.2017; ; ; ; 4813.17
16.10.2017; ; ; ; 4858.2
17.10.2017; ; ; ; 4794.94
18.10.2017; ; ; ; 4740.25
19.10.2017; ; ; ; 4806.78
20.10.2017; ; ; ; 5053.05
21.10.2017; ; ; ; 5128.28
22.10.2017; ; ; ; 5108.33
23.10.2017; ; ; ; 5071.02
24.10.2017; ; ; ; 4718.8
25.10.2017; ; ; ; 4826.77
26.10.2017; ; ; ; 5047.66
27.10.2017; ; ; ; 4975.04
28.10.2017; ; ; ; 4939.54
29.10.2017; ; ; ; 5275.81
30.10.2017; ; ; ; 5241
31.10.2017; ; ; ; 5466.71
01.11.2017; ; ; ; 5775.33
02.11.2017; ; ; ; 6056.73
03.11.2017; ; ; ; 6232.81
04.11.2017; ; ; ; 6367.13
05.11.2017; ; ; ; 6385.9
06.11.2017; ; ; ; 6116.65
07.11.2017; ; ; ; 6175.67
08.11.2017; ; ; ; 6436.69
09.11.2017; ; ; ; 6171.67
10.11.2017; ; ; ; 5706.19
11.11.2017; ; ; ; 5456.37
12.11.2017; ; ; ; 5030.62
13.11.2017; ; ; ; 5507.05
14.11.2017; ; ; ; 5641.54
15.11.2017; ; ; ; 6194.57
16.11.2017; ; ; ; 6637.47
17.11.2017; ; ; ; 6601.26
18.11.2017; ; ; ; 6638.65
19.11.2017; ; ; ; 6824.74
20.11.2017; ; ; ; 7004.22
21.11.2017; ; ; ; 6913.24
22.11.2017; ; ; ; 6986.49
23.11.2017; ; ; ; 6849.54
24.11.2017; ; ; ; 6938.11
25.11.2017; ; ; ; 7327.6
26.11.2017; ; ; ; 7834.2
27.11.2017; ; ; ; 8261.34
28.11.2017; ; ; ; 8655.57
29.11.2017; ; ; ; 8334.02
30.11.2017; ; ; ; 8744.32
01.12.2017; ; ; ; 9245.55
02.12.2017; ; ; ; 9385.81
03.12.2017; ; ; ; 9484.92
04.12.2017; ; ; ; 9802.67
05.12.2017; ; ; ; 10292.31
06.12.2017; ; ; ; 11765.86
07.12.2017; ; ; ; 15707.09
08.12.2017; ; ; ; 14372.67
09.12.2017; ; ; ; 12966.08
10.12.2017; ; ; ; 13434.74
